"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"Golett",0.0235796534123725,0.011475722117241,0.0175516100986348,-0.0198958120070305,-0.00306215900945289,0.030081620797883,-0.00931040681690767,-0.00192480470625655,0.0665393990572633,-0.0127234071239613,0.014118165369486,-0.0204891662733724,-0.00184531300214782,-0.0151776930903107,-0.0763227319305711,0.0159688479477192,0.00954791129318014,0.039245846100234,0.0535802205029454,0.009756784650917
"Golisopod",0.0335760644794652,0.00787650098210269,0.014560614735453,-0.0163573627603119,0.0458701675174094,0.00132064036686346,-0.0130905121583509,-0.032054770908209,-0.00480841261675309,0.0217080996988462,-0.0318150355249126,0.0694330718271541,-0.0392512384188513,0.113099709441012,0.0369658303941316,0.0318632048720496,0.018323118299495,0.00958465622517604,0.00984836079714349,-0.0201748953140472
"Golurk",0.0187992781810076,0.011068843015876,0.0254111258249569,-0.0183522053826493,0.00508600195716838,0.0325623228890521,0.000923402272506398,-0.0095540278563002,0.075879272927107,-0.0180729597864669,0.0170583879679057,-0.0127969119636672,-0.00325073462153152,-0.00587586036953129,-0.0675684218096135,0.023228954552292,0.0161685664812059,0.0321000429777296,0.0474807084000567,-0.0351113940482179
"Goodra",-0.0217961025961606,-0.003741488263248,0.013614317198513,-0.00761829013722846,0.0215818931635691,-0.0524537240216347,-0.00725233456180244,0.0172243881316449,-0.0518565966257159,-0.0320153756796738,0.0172650194122311,-0.0104602566717479,-0.0142114116818193,0.0179154851253961,-0.040021659846746,-0.0138002366980989,0.00419624005785103,-0.00529437553678553,-0.0399275307280972,-0.0491706501626196
"Goomy",-0.0179237184651789,-0.000874554138512909,-0.00342777179851055,-0.00645388230089826,0.00945554907382365,-0.0649837092942981,-0.0286102378493926,0.0350234125385543,-0.0572869050826213,-0.0129247776457906,0.0175584296619492,-0.0256923872143547,-0.0152961991993185,0.00529431761046544,-0.0674879779117882,-0.013255508697867,0.00945926732557713,-0.00772149130185371,-0.0208406736953495,0.0211225653394709
"Gorebyss",0.00091086317268048,0.0155656865213534,-0.00729875193907078,-0.0036907011340317,0.0156071152227748,-0.00226158676409456,0.0222795308506175,0.0108737624388947,-0.0213232886961467,-0.00387492424829659,-0.0158547898476953,0.0449561794433073,-0.00980057456450907,0.0481720753434966,0.0118442810191623,-0.0438431231054133,-0.0303948832311586,0.00236154676078134,0.0102486728259674,-0.013800908822193
"Gossifleur",0.014692024648986,0.00185235278224864,-0.0170175448708612,0.00920715169150974,-0.0178947817835682,0.00482863265380724,0.0293189588116021,0.0122691106932965,-0.00845960224391723,0.0137815448262988,-0.00243453257301106,0.0116836291271278,0.00183706171196854,-0.000803318707344649,-0.00825293600737953,-0.0298868118630261,0.0661228291192842,0.0268584089879007,-0.0195842446757072,0.045380444812384
"Gothita",-0.0652491648271902,-0.0033227578903686,0.022208944582109,0.0617501619344332,-0.0327439915853671,-0.0135432611242261,-0.0513747108985966,-0.0258287918096026,0.0106775389095374,0.0209678052807493,-0.0103463154446176,-0.0196693107260787,0.00279603035548219,-0.0145473310469866,-0.0230386014262898,-0.0438148920881735,-0.00907918637506035,0.0435990207486916,0.00338839446866707,0.0314790499936197
"Gothitelle",-0.0727695733016176,-0.00851723153452853,0.045305203946696,0.0660402681785042,-0.0203780159561063,-0.0216895764479373,-0.0323954021824749,-0.0412065664351987,-0.00127770969584241,-0.00531937893458355,-0.011738647200201,-0.00825489243083945,0.00104980280417956,-0.00206472774409304,-0.00136901718195044,-0.0458899069074292,-0.00509975212322517,0.0536391818485207,-0.00610060203845584,-0.0184033566636484
"Gothorita",-0.0483705236272153,-0.00631946451064625,0.0268124785220461,0.0442895949954933,-0.0193986305545712,-0.0123226335349272,-0.0309011959369571,-0.0320677618262696,0.0045433471764711,0.00606673915418481,-0.00869241262882159,-0.0130311592818671,0.00255682215681387,-0.0083283736979395,-0.0101483776019787,-0.0411933015567628,-0.00893706184377526,0.0433325465018514,-0.00239324789921893,0.00625730691725434
"Grafaiai",0.0124199532833029,-0.0698037100598332,0.0523375401846145,-0.0246462707009384,-0.0211749714946123,4.8567961874503e-06,0.0502663959199096,0.00856368048320148,-0.0177328450605861,-0.0120484830503227,0.0161691174020262,0.0155019574230428,0.0225350817927693,-0.0393007288504983,0.0149565225969603,0.0414453999460586,-0.0282239355766737,-0.0255403437138964,-0.0106475669308771,-0.00555465043484713
"Granbull",-0.0112326866900143,0.0395526637697474,-0.00211383814720929,-0.0252087585415695,0.0336125185834841,0.0126720251573623,-0.0263317282743468,0.0231805116787101,0.037997895351385,-0.0336097862434889,0.0411113449603797,-0.00772714771148396,0.0235690320889473,-0.019526857220303,0.0634686370556882,-0.0141202002135148,0.0239334707292808,-0.00926867703719666,0.00513030215488299,0.000690874896313935
"Grapploct",-0.0302504038505873,0.00329443818700818,-0.00711420533059255,0.0349178951219306,-0.0186775528559407,-0.0356200907242102,-0.0434664165429907,0.0123929654183557,0.0301493317560121,-0.0258325446522999,0.0185793318275926,0.0720901845451485,0.0134332936122459,0.0208161700396331,0.000854775728173078,0.00861600869841624,0.0191057446986369,-0.0262395215833853,-0.000154406412016818,-0.0129625271275379
"Graveler",-0.00468595431835524,0.0372809520742526,0.0180150418511626,-0.0141547195926334,-0.0192903977278128,0.0880910285553616,-0.0146858725787612,-0.03258855999775,-0.00796330224457804,-0.0422343073167757,0.00999273321482198,-0.0359481261359781,-0.00193648300018899,0.00327519361724224,-0.0371690341209741,0.0137058595185627,0.0420672631464988,-0.023312218185919,0.101789516230595,-0.00421311397929776
"Greavard",0.0342552251179763,-0.0266433071995199,-0.0038597702015215,0.0116075725754954,0.00972275566469441,-0.00914110062651331,-0.000586556406579229,0.00331934638832837,0.0508021345736914,-0.0118894451580024,0.00317983657559312,-0.000403425009416464,0.00143409700345013,-0.0029415800924061,-0.0442020815009222,0.0083695559486477,-0.00852922465618455,0.038553652238613,0.0340761197676087,0.0246688806956794
"Greedent",0.0277297740240595,-0.0330608616054132,0.00906446379520579,0.00587575168862122,-0.0103605573771572,-0.0619453011152307,0.0390940164552844,-0.033218016548024,0.033524971177992,0.00749649978975354,0.0343914898167778,-0.0148197327011209,-0.00551353944637665,0.00450184215095899,0.0278303285030048,-0.0153283874241102,0.0308940289298698,-0.0384178891871567,0.0184247621598547,-0.00941642287503824
"Greninja",0.0218644945981809,-0.00229123285047903,0.00429177630394958,0.0104791599083917,0.0501526483801887,0.028038281999319,-0.01020077045068,5.39601490270759e-05,-0.012799133939785,-0.00476563542374343,-0.0683899211199753,0.016600217393024,0.00267743753334781,0.01710591424191,0.0128364946434387,-0.0330062645733807,-0.0397776474248198,-0.0426159912576418,-0.0264183025967192,-0.0192044548277816
"Grimer",0.00669645044184049,-0.0117469439413694,-0.00450924448559032,-0.0181314881854397,-0.00207416681001862,-0.0304625550919003,0.0133634872344348,0.00437633838105327,0.0255037441750186,0.00615498830603501,0.0595821815311567,0.0215530419839204,0.00674841367934318,-0.00256194236692638,-0.0158349038819507,0.0172705045774163,-0.0023999656089188,0.00758807207003697,0.0214578261585969,0.0199502000025572
"Grimmsnarl",-0.0156162372437126,0.0882577879983299,-0.0548052422602677,0.0460772336899679,0.0962710707033402,0.0130309382167441,-0.0823353180654808,0.0165912042880242,0.0409241493611952,-0.0694431611663585,-0.000268140764187567,0.000269175481301887,0.040955847360381,-0.0335005090924556,0.0808940879650173,-0.0354515359931981,0.0283655053402294,-0.0303830877873667,-0.0174395715795968,-0.0187307653538795
"Grookey",0.00481577242390396,0.000129793353047384,-0.0189627364517457,0.0178585939535633,-0.0170680799966282,0.023381280379384,0.0300296065443145,-0.00390956321097237,-0.000620348469747151,0.00963831680126776,-0.0195008081871465,0.0214783717573481,0.0181568262892344,-0.0210999314011849,-0.0149732963001688,-0.0071324444260647,0.0412931479479489,-0.00141311119325841,-0.0305287104981269,0.0386504722375488
"Grotle",-0.0103517159073784,0.014724223578554,-0.0433427054763775,0.00459354426471706,-0.0215433407321938,0.0160951546946321,0.0610885928018402,-0.00907234072106682,-0.00305749957248725,0.00329585856482392,-0.00437119567809978,0.0317005016302005,0.00390703779459678,0.0124145965984133,-0.0120928055484924,-0.0227184653215351,0.0796153318045082,0.00533840779181109,-0.0238737544257711,0.0085740738768157
"Groudon",0.0258647063183452,0.067995327103732,0.028960771725652,-0.0222795063901105,-0.0488114619851801,0.0499799622719048,-0.00167236015460119,-0.00724693069181164,0.0158075488828716,0.0307456465712706,0.0100333202089853,-0.00463194215149088,-0.00959334120360636,0.000844910787012451,-0.0182329884615047,0.0197220767952486,0.037926563161432,-0.01746344652019,0.0120394153914305,-0.095845693295545
"Grovyle",-0.0272610619036836,0.000955417512633934,-0.0163739547803886,-0.00884939112100523,-0.0011515601610622,0.0170256526406072,0.0260293699847811,0.00868477298800471,-0.043487423153696,-0.0145957741844531,-0.0166975623899967,0.0104155672593196,0.0102474541050014,-0.0122897755142676,-0.0295970723712116,-0.0141523765771541,0.0233445216151866,0.00371915708910375,-0.0464085844395184,0.0148153787282684
"Growlithe",0.00832733615252833,0.012450073377953,-0.0216955705905422,0.0184425181277015,-0.0019932077973738,-0.00350595740364365,0.00953321780487706,-0.0278459811369924,-0.0200142593465245,0.00438804810715687,0.00847629655198464,0.00301729044525435,0.0183998743515298,-0.0267349183239988,0.000447597301639518,0.0144172251352043,-0.0283343631263669,-0.00960846799512379,0.0122231808481856,0.0203961784196213
"Grubbin",0.0113218435850413,0.00915657042055883,0.00180996482075185,-0.0148236242418564,0.0249838829138763,-0.0040436598543395,-0.0329361002996977,-0.026911069133581,-0.00826603126664792,0.0384361822423853,-0.00342049878630137,0.00462184310024736,-0.0100637488321833,0.0175902216561708,0.00689056266275461,0.0407019671005962,0.010779748303949,0.0195551158708715,-0.0132123673104055,0.0420999361309453
"Grumpig",-0.0325830235832614,-0.017733370158355,0.0358179499212521,0.033383214228639,-0.016452860984031,-0.00781525609033559,-0.0142542929016717,-0.0425241802642677,-0.0039162623040407,0.00407357074928432,-0.00416601103095833,-0.0147618411625107,0.00507514830994203,-0.0120797174200963,-0.00242409380385195,-0.0474453270462131,-0.0212023524930639,0.0383847480133908,-0.0104257162837645,-0.01102649918358
"Gulpin",0.0151526809467211,-0.0197468771166991,0.00284944920888416,-0.0176857744436065,-0.0100974014784547,-0.0328523712891967,0.010288314375735,0.0147929120938084,0.00883532236820691,0.0077942999937164,0.0645238560395848,0.0159461798033993,0.00785365979791374,-0.0102166410240638,-0.0162109995907473,0.0127748312186856,-0.0116749527973332,0.0192813144436761,0.0201724028013984,0.0303419248189337
"Gumshoos",0.0202078117937302,-0.0346235711861583,0.00595861532243016,-0.00172877880555504,-0.00613271493821592,-0.0285225664258903,0.029193110632654,-0.0194989470199875,0.0275032946194785,0.00477148181358617,0.00959717490021182,-0.0115662453938779,0.00448181927697359,-0.01392515699002,0.0133777565827371,0.000341195123449072,0.0116242178346063,-0.0453640479406115,0.0069242541167394,0.00413433572464168
"Gurdurr",-0.0303576500888121,0.00493178061558389,-0.0143003363302499,0.0376867356663197,-0.0270689414914402,-0.0297538673301965,-0.0467301538455367,0.00789045888905412,0.0456800405091643,-0.0163285735732841,0.0192779611283591,0.0611589558752243,0.015633365192365,0.00939938858049929,-0.00786050263661346,0.0244613914482067,0.027570331048283,-0.0366104876848717,0.00466877653169685,0.00321227905693552
"Guzzlord",0.203703786777986,0.11677098542153,-0.162446609685345,-0.0399812839737381,0.0723000112003126,-0.126913725126547,-0.134093094313627,-0.00723449388352883,0.0953300082041639,0.160924200879578,0.0983162485284568,-0.102255781490668,-0.0430565227865036,0.000280997585939171,-0.0648232911541785,-0.0666289984994068,0.0581947135279949,-0.101339583695758,-0.0541754009199279,-0.0937917098736451
"Gyarados",-0.0556405699072233,0.0227919042678672,0.0242137274404473,0.0102781696165699,0.0519695872742419,-0.0107091962871585,0.0366702973977763,0.0306878926808002,0.0469136442722846,0.00280215265573459,0.0103089974145304,0.00907641123802004,-0.0446957139474781,0.103600793578043,0.015954573733145,-0.00588608557940035,-0.0473022446085655,-0.0326333179492697,-0.0232516466268916,-0.0334263890656958
"Happiny",0.0653309311129813,-0.0490117950758828,0.0192082800771688,-0.0279709511129184,-0.057409971625042,-0.0648279422102489,-0.0234190402366264,0.0108650405466587,0.0223418706421515,0.0612862708162959,0.0644596364053422,-0.0645719035444602,-0.0127987600214474,-0.0273541607756143,0.0191895894847724,-0.0347835197508799,0.00252348742667762,-0.0182466484643348,0.00477293039651618,0.042979480112964
"Hariyama",-0.050957944540751,0.00179719139381745,-0.0223063627667693,0.0382997333996928,-0.0284204034946274,-0.0495635807975304,-0.0590876393383144,-0.0159228051230571,0.0971966837097409,-0.0038116114389102,0.063994307446669,0.069345965782551,0.0201344763296437,0.0106050616343583,-0.000965278773095482,0.0192222789511553,0.0237886194479335,-0.059701350761989,-0.00472119271112121,-0.0198048656400521
"Hatenna",-0.0511272721636468,0.0132194067384909,0.0333785609104711,0.00524562553145434,-0.010169753021402,-0.00217793300887159,-0.0459856626469041,-0.00331746587328,0.013985616235239,0.0252336193936264,0.00501418944809988,-0.0438249484377608,0.000104486622893666,-0.0197345454270155,-0.0115972199471121,-0.052965210860285,-0.00541981018234793,0.0476890146366093,0.00464268210836459,0.0389521447607427
"Hatterene",-0.0721886341272194,0.0861655625414556,0.00303090704816574,0.000346575915505107,0.0530248433440923,0.0136698295568492,-0.0527192745197267,0.0145142911610814,0.00688966008893781,-0.0572798976143375,0.0362509500762587,-0.0211294765367317,0.0203613073560261,-0.0185275712115329,0.0781190506939214,-0.0640134458385322,0.0177682990501153,0.0658157336314669,-0.00279287006148681,-0.0204502244688119
"Hattrem",-0.0548254783388048,0.0111212293695455,0.0420702467962893,0.00708268616489108,0.00197652447018053,-0.003957687472506,-0.0327933522242709,-0.0123818468560647,0.00615972625044443,0.0114029104253809,0.00512868913052883,-0.0395838993537087,0.00103161727960822,-0.0172893173990763,-1.69874719519189e-05,-0.0568706798178251,-0.00742056859648905,0.0542766783393676,-0.0032294566995263,0.0134740593875503
"Haunter",0.0400465368045863,-0.0445529257938814,-0.00991789142091826,-0.0185001008246232,0.0307722829743086,0.0177424290478033,0.0190019419107562,0.0213204908870956,0.0358557041984724,-0.033172447305346,0.0304330282315132,0.0141109245980474,0.0141865546216117,-0.025257641458818,-0.0592838567499011,0.0249913702336892,-0.0574432107892996,0.075242322337008,-0.00240795117561048,0.0070269785610272
"Hawlucha",-0.0662558732417154,0.0123223071607575,0.00422621307695157,0.0652670271321444,-0.0581284549558687,-0.000144842511781275,-0.0333956977590622,0.0388152107504782,0.0607542251643073,-0.073388040209388,-0.000990214170433623,0.0188378070734321,0.00104244533500137,0.0229221048692707,0.0100561360285601,0.0602681805280452,-0.0236626028342002,-0.0302105531356996,-0.0516440333259166,-0.00599575053002229
"Haxorus",-0.0501674819778253,0.00657882896900914,0.00522478074818432,-0.0296364811332325,0.0226573810610214,-0.0321839153438506,-0.00652702463654253,0.0269547964569785,-0.0364265614290179,-0.0305174482935811,-0.00626085688341587,-0.00817613466407553,-0.012831064305649,0.0182853876179273,-0.0757302157095366,0.0180257637853802,0.0193468087685881,-0.0450350047079435,-0.0246298506320037,-0.0333781172266332
"Heatmor",0.00755450667105626,0.0309901447543231,-0.0366921260806549,0.0236423906019428,0.0172609336672895,-0.0173571429576571,0.0331730211566238,-0.0639353414599099,-0.0217391407247427,0.00108145716046143,0.0215469228247937,0.0113007689538818,0.0245838597429961,-0.0300376762550643,0.0102114631204442,0.0171500566864569,-0.032724023912576,-0.00899849499837022,0.00300285009837436,-0.0146763961534985
"Heatran",0.00293302609726383,0.0541084522438977,-0.0412649520377219,0.0334263920188766,0.0152993796834828,-0.0566635097070127,0.0530545475343533,-0.0125856385408901,-0.0492321869685501,0.0283137808729355,-0.000141845337633149,0.00408840299083058,0.0240639317526647,-0.047543689502517,0.0392472236825991,0.0212071347218465,-0.036836214039513,0.01951674977871,0.0453177975099478,-0.0651716806478172
